time,0#0,0#1,0#2,0#3,0#4,1#0,1#1,1#2,1#3,1#4,2#0,2#1,2#2,2#3,2#4,3#0,3#1,3#2,3#3,3#4,4#0,4#1,4#2,4#3,4#4,myVelocity,myHeading,myX,myY,mySection,averageEnemyDistance,gotHit
616,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,246.5073405688917,343.3702031862377,307.72625248902955,2#2,81.5010208324214,0
20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-5.912021645298122,255.7868029957876,190.3542375338453,118.57001873211628,1#0,316.8254859639623,0
46,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.0,255.61308052782013,279.30303237695114,141.3683129143281,1#1,231.3625266901493,0
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-8.0,255.61308052782024,416.8498997900563,176.6508760984513,2#1,297.300228638746,0
98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.0,255.61308052782024,533.0866891532439,206.4671266765836,3#1,326.03037506922897,1
134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.5,248.35194147265224,540.2164956483731,205.687356063542,3#1,364.1204181392084,0
167,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,248.3519414726523,438.9045508457404,165.47678729974172,2#1,389.8746782217151,0
196,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,229.4087249116079,347.0,129.0,2#1,316.27376933661867,0
221,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-4.0,243.73662932491445,307.92415152498126,114.50411025224572,1#0,350.38316997485964,1
245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,243.73662932491445,442.4395770657538,180.8788064216812,2#1,327.9734505314381,0
274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0,243.73662932491445,536.6003749442946,227.34109374028588,3#1,260.842781748229,0
297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.9734517117950424,243.7366293249139,611.2068361051964,264.1545757028481,3#2,277.23633057411297,1
328,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,233.1961112875247,572.5530315247129,231.26269984582825,3#1,366.43499205304926,0
368,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,233.22672246410815,484.7959573381986,165.60539969486422,3#1,327.26084707882427,0
394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,233.22672246410752,393.6408760711542,97.47897053738892,2#0,401.52432892148136,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.182056543714991,266.1512665515897,319.53140630024154,86.43939569967114,1#0,445.696689052234,0
442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,262.5041423602701,279.2905539515534,81.5645465725728,1#0,434.0338444878234,0
467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.0,210.554637210347,259.6671579857993,113.67748967013829,1#0,475.4800411493141,0
489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,210.7224109522868,301.5326376170514,184.57895752869237,1#1,260.62233212063774,0
513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,210.72241095228688,367.43605515026354,295.47413126246283,2#2,239.71024175032656,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,213.4878005526592,379.5678954893281,319.2966990838447,2#2,161.8301578816507,0
561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,212.88123966527485,316.5660154475663,223.2036801454541,1#1,248.85337048149455,0
578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,202.88123966527928,277.0,162.0,1#1,368.26620806150544,0
611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,154.09306839253054,217.0,290.0,1#2,166.01807130550577,0
635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,154.8721758192439,155.8519640908638,420.3722275043847,0#3,171.95929750961415,0
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.0,154.87217581924384,123.5793895832642,489.1797920205877,0#4,222.08106627986095,0
690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,170.82827096983405,127.25819758657292,415.3040665605807,0#3,185.20529150108,0
20,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,98.28605692609396,445.2889722687042,520.1713871130387,2#4,325.4811031783192,0
43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,103.06718178823176,391.3783629192784,530.484866498088,2#4,325.16480696178115,0
65,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,165.35488397705,366.6587107316724,518.7491248866731,2#4,370.277930001017,1
90,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,165.35488397705,403.0664145646291,379.4276294108787,2#3,341.64570440631513,0
113,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,165.35488397705,429.3608673328756,278.8065493450273,2#2,285.2716856878304,1
154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,198.9257365105777,444.4335689121464,174.09094522506126,2#1,380.33941650892615,0
186,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.191115158624936,193.37284415405583,424.4490215214269,117.6823624095701,2#0,354.0681045332547,0
215,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.98322830827741,82.39849352703646,491.128964346904,99.81611373212256,3#0,316.7504133624596,1
230,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,103.80833190958778,527.2354229120784,94.58746983152544,3#0,328.3417578860205,1
235,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,103.8083319095878,566.0794062034315,85.04048276433565,3#0,338.3282075402414,1
238,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,103.8083319095878,601.0389911656492,76.44819440386483,3#0,346.65861660563104,1
259,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,123.80833190958896,611.0,74.0,3#0,340.48758907763386,1
51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,180.0,173.0,286.0,1#2,440.306691059086,1
181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-2.0,251.36541512255363,497.1809034931406,374.4679790848964,3#3,349.2000042342911,1
237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.0,285.5578546899389,481.8947106043993,414.06844899867616,3#3,330.4058309652899,1
262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.0,285.557854689939,389.4121393960967,439.8167309355599,2#3,365.8893758299194,1
281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.0,285.557854689939,296.9295681877941,465.5650128724437,1#3,428.6837780169908,1
284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.133856049979034,285.55785468993935,282.0923116966891,469.69588702863854,1#3,428.9880874427481,1
299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,335.5578546899393,281.0,470.0,1#3,454.1083006050077,1
308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-7.0,301.30785468993923,300.6573146884513,450.9486571754928,1#3,420.7835391545218,1
324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,281.73128147894204,351.0760868693144,435.4114245515954,2#3,360.4862540872977,1
332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-8.0,281.73128147894204,393.17790071757065,426.66858344090525,2#3,314.320170752013,1
337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-8.0,281.7312814789419,432.3423787159486,418.5357079891005,2#3,313.685982585638,1
354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-2.0,281.7312814789425,456.4414208075282,413.531313245304,2#3,308.52458228850804,1
362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-4.0,287.729346793638,468.5025818498139,409.8916077455296,2#3,254.9659473414104,1
365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-7.0,287.7293467936381,485.64768320993545,404.41023024063554,3#3,245.78345487994287,1
387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-6.0,287.729346793638,547.5605492325966,384.6163670285183,3#3,200.1589989181725,1
397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,327.1369520293045,562.0,380.0,3#3,271.09840806389394,1
412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.0,274.5853102431118,487.81163868788735,391.4437037025077,3#3,333.8532284078953,1
438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,277.37376636133024,425.0496198246773,396.7700491991594,2#3,373.8430735013391,1
443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,277.37376636133024,383.39695859741806,402.1603935932753,2#3,384.5685810670856,1
508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,297.96223220437435,295.88325686370223,399.5311105538371,1#3,307.59939939362323,1
534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,290.2122322043751,381.3577614975316,354.38754093620366,2#2,303.61518701619184,0
572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7.0,283.2764110783812,434.8878041501357,341.75684287115587,2#2,391.76302238515024,0
604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,302.23104430384245,561.0,312.00000000000006,3#2,304.8280120284712,0
626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,302.23104430384245,561.0,312.00000000000006,3#2,247.4095038717886,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,302.23104430384245,561.0,312.00000000000006,3#2,267.08298630217735,1
487,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,242.0,246.0612651908455,539.3306063552434,1#4,301.20268924874057,1
536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,281.55862532959304,222.1027565234949,522.6425373850594,1#4,359.09485448393366,1
730,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,247.1995117056485,638.0726732328775,468.5657225647699,3#3,630.4148853281354,0
754,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,247.8466552622219,731.5774815643504,506.80654606548535,4#4,687.421734689857,0
770,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,247.34844097650725,779.0210899285881,525.8583381727179,4#4,767.8447250306662,0
803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,242.25000000000003,748.4720512938131,519.7701269708322,4#4,714.0734513916206,0
842,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,238.9045714486392,627.9060623249289,445.27479293474266,3#3,612.9223005917543,1
873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.163494210877468,244.22087619573787,620.4540359018278,440.872560329569,3#3,587.3882872512867,0
897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,239.81941775179,692.968946845295,482.2017988745686,4#4,697.3270394872122,0
914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,239.81941775191484,770.0,527.0,4#4,731.8640584152223,0
946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,191.59156623002752,744.2748323515283,398.4730432139717,4#3,753.5781313175164,0
970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1690625846078726,191.59156623002764,713.0339703754543,246.16561452564852,4#2,614.00325732035,0
985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.192444087301385,191.68936917543928,702.9404211879761,197.3787024085512,4#1,647.6858806551213,0
1010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,154.28007594718565,674.8807977803996,243.07954742740327,4#2,620.519943273381,0
1033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,154.28007594718574,615.8605514926028,365.6055060162989,3#3,593.9200282866373,0
1058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.619171603802473,154.1787619254283,583.0,434.0,3#3,634.3476964567618,0
1080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,263.4480137682322,526.6392787621979,413.1929349398886,3#3,536.49697110049,0
20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-8.0,72.3438871933281,652.3622704195615,387.9150867456288,4#3,249.8144594459661,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-6.0,72.34388719332813,544.6852389509205,353.64181882292684,3#2,203.30839058740983,0
76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,72.13045170034675,416.0482423758851,312.6931491812963,2#2,287.53650393407514,0
109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.0,72.13045170034681,306.5961156026703,277.4053050303691,1#2,309.20774624390907,0
140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.0,111.18451287879964,331.7760115014865,270.90103445301304,2#2,336.41733354725807,0
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.0,111.1845128787996,455.7880729607034,222.83848549194133,2#1,363.0893857836736,0
192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,119.7829655120594,556.0,184.0,3#1,284.52526986318617,1
227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,109.93085865199288,659.3320536500207,146.32699748709695,4#1,348.9981666239311,0
258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-7.0,113.2841704044686,636.2804424431142,156.0681687319105,3#1,342.14840691928583,0
287,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.0,113.28417040446864,504.0084321505588,212.99017935316496,3#1,312.1965390673555,0
322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,113.2841704044684,367.14364372284575,271.8886486765463,2#2,348.5320100530867,0
365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,127.77568430595468,289.79041505217526,304.38742833456416,1#2,323.2082385812623,1
382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,127.7756843059546,311.9220365130821,287.2354217023613,1#2,290.9809077661527,1
386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4015809288799828,127.7756843059544,328.6825843891468,274.24599709841124,2#2,297.5326107366523,1
391,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,147.4744986092944,328.99999999999994,274.0,2#2,273.8292404868679,1
436,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,74.93742236652156,282.0519455097578,241.72610470228943,1#2,319.2884263421983,0
483,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,70.39249204237657,324.2753846009597,224.6231103283733,2#1,326.6808701174438,1
521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,70.39249204237656,524.9242574601365,296.1005880422806,3#2,393.9571452671951,1
565,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,64.16324577599843,678.5005908975191,352.5371282240619,4#2,418.7294815546607,1
580,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,61.86076693853675,720.6018545441594,373.4140098022732,4#3,423.8045593848824,1
591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.653727977198989,61.86076693853688,705.916528339202,365.5598484980644,4#3,470.8236193461283,1
599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.0,19.36076693853904,695.7434124401698,351.1253073051277,4#2,461.61568561515065,1
629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0367267592598242,4.914057731501492,685.0919535071525,241.069507834915,4#2,438.63313262382655,0
657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.166069568209288,670.7754513526629,140.87267661387023,4#1,467.49360655326313,0
14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.0,26.125188721801813,742.2820548338188,435.9518840580959,4#3,510.2730196936541,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.0,58.37537889984958,609.3722818863888,336.57063546229784,3#2,397.4469730238714,1
115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,44.727828939125295,577.0,293.0,3#2,353.586015205612,1
153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,296.58453188518047,458.02436466599806,393.9810061037649,2#3,374.888412210539,0
189,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,308.9411559961929,370.899102438938,459.36409671657793,2#3,302.99173481484524,0
224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-2.0,11.100867639322352,306.4412781695761,508.05261275001135,1#4,252.973308004356,1
253,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,10.03121280884362,290.5904757536935,418.4437289115621,1#3,284.92289057480576,1
280,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0,10.031212808843662,273.2601904221407,320.47092700430846,1#2,327.36701532999126,0
324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,324.50000000000006,261.5526848520116,207.21558922038784,1#1,379.2254492929018,1
361,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.659389217362012,304.9059493729071,348.4592398732974,152.37732297218946,2#1,416.3884869616306,0
395,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,357.40594937290643,319.14755190136464,96.45148752154438,1#0,449.8670134190728,1
426,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,15.534122916727195,296.0,113.0,1#0,441.65268019008425,1
440,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.75,298.2298730291679,118.52794870618688,1#0,415.77670737119183,1
473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9999999999999912,40.60129464500447,392.650791373456,225.7592566023653,2#1,385.7442841805719,0
504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,40.601294645004565,466.1902165739804,311.55525266964395,2#2,326.8110639643104,0
535,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,63.10129464500721,494.1885059966076,349.11718600843705,3#2,427.8096822562357,0
573,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.0,65.68757223067001,424.79319079765264,324.78482048206735,2#2,419.6770880681164,1
583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,56.82288406102206,381.0,305.0,2#2,396.6990427507637,1
620,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6.0,64.7253131728156,274.3632787740146,254.49863826766827,1#2,398.37555798554985,0
647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,35.89874067635472,178.0,209.0,1#1,308.7449652281831,1
671,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,348.2803988754608,163.36105220825542,282.49032819571414,1#2,281.0621109093906,0
695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,348.50343698241426,144.80069084835102,371.9799366622741,0#3,333.12159941979144,0
720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,348.50343698241414,114.50569979770664,520.9303093279425,0#4,495.858850883999,0
743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,340.8771818926575,114.90477783124072,530.4802557264176,0#4,446.9004363390128,0
783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9999999999999805,340.8702080933771,174.1758575115877,359.54619802510365,1#2,182.15652609774924,1
190,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,180.0,175.0,170.0,1#1,340.66534896280734,1
215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5443569980765082,185.07960786001425,171.0,125.0,1#1,358.7738964050546,1
225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0,199.25,171.8330294681925,127.87298579379777,1#1,381.58807723090223,1
251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,190.2714946801156,215.6898068750583,156.22550074829988,1#1,347.2971899235128,1
273,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.5,258.4695568351213,244.4208220566344,152.36854796193725,1#1,265.9763097601041,1
301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-8.0,258.4695568351213,385.02479624330704,181.0525581926126,2#1,329.6250827180868,0
325,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,248.46955683512056,473.9302227022901,199.366995536954,2#1,357.40450365237257,0
352,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,289.29625903598304,602.6941347825413,156.71877535970722,3#1,453.9477103152639,0
376,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,298.16411378338984,699.0,123.0,4#1,469.8407872504604,0
393,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.946099854843098,288.6873515052112,765.1564965201392,100.62353794171764,4#0,602.4854465657606,0
422,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,86.22777661407885,663.3022073484667,40.58033835398057,4#0,506.9034490562658,0
443,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.081527751455951,107.82978054437594,602.0776120039902,59.975037005506586,3#0,420.7830990980663,1
467,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2035175778320335,73.71710189123654,515.2250640817944,39.694608789805336,3#0,340.6283625401679,1
468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,73.71710189123648,507.7244237585373,37.503698118073125,3#0,321.091461706646,1
468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,73.71710189123648,507.7244237585373,37.503698118073125,3#0,321.091461706646,1
499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,73.319558967547,557.8151666505158,52.01134672395992,3#0,343.3890656843307,1
507,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,70.04719387989809,598.9386711218463,64.51241403857172,3#0,401.93153884859913,1
549,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9185565445457392,35.3558688269643,640.0,141.0,4#1,452.8384126655507,0
